檔名,中文,客語漢字,客語拼音,標籤,備註
DM203J2056_153.wav,一百零一年度客語認證正式開始報名囉,一百空一年度客語認證正式開始報名哩喲,rhid21 bag21 kung53 rhid21 ngien113 tu53 kag21 ngi33 ngin53 zhin53 zhin53 shid21 koi33 chi31 bo53 miang113 li33*io33 lio33,,
DM203J2056_154.wav,小姐先生我要點菜我要點八號餐,小姐先生𠊎愛點菜𠊎愛點八號餐,siau31 zi31 sin33 sen33 ngai113 oi33 diam31 coi53 ngai113 oi33 diam31 bad21 ho53 con33,,
DM203J2056_155.wav,你要辦的業務在四樓我幫你按電梯,你愛辦个業務在四樓𠊎同你𢯭手搤電梯,hn113 oi33 pan53 gai33 ngiab54 mu53 to33 si53 leu113 ngai113 tung113 hn113 ten53 shiu31 ed21 tien53 toi33,,
DM203J2056_156.wav,請從九號櫃檯旁的樓梯往上走就在二樓,請對九號櫃檯脣項个樓梯行往上斯在二樓,ciang31 dui53 giu31 ho53 kui53 toi113 shun113 hong33 gai33 leu113 toi33 hang113 gong33 shong33 sii33 to33 ngi53 leu113,,
DM203J2056_157.wav,門診間在三樓你搭電扶梯上去門診間就在你的左側,門診間在三樓你坐電扶梯上去門診間斯在若左手片,mun113 zhin31 gien33 to33 sam33 leu113 hn113 co33 tien53 fu113 toi33 shong33 ki53 mun113 zhin31 gien33 sii33 to33 ngia33 zo31 shiu31 pien31,,
DM203J2056_158.wav,九十六路公車來了快點上車,九十六路公車來咧遽遽上車,giu31 shib54 liug21 lu53 gung33 cha33 loi113 le33 giag21 giag21 shong53 cha33,,
DM203J2056_159.wav,你家的門牌是幾號我家的門牌是九十七號,若屋下个門牌係幾多號吾屋下个門牌係九十七號,ngia33 vug21 ka33 gai33 mun113 pai113 he53 gid21 do33 ho53 nga33 vug21 ka33 gai33 mun113 pai113 he53 giu31 shib54 cid21 ho53,,
DM203J2056_160.wav,弟弟一直以來都很聽話他只考了二十八分父母很失望,老弟自溜都當聽話佢正考着二十八分爺哀當失望,lo31 te33 cii53 liu53 do33 dong33 ten33 fa53 gi113 zhang33 kau31 do31 ngi53 shib54 bad21 fun33 rha113 oi33 dong33 shid21 mong53,,
DM203J2056_161.wav,請問你幾號我是二十一號,請問你幾多號𠊎係二十一號,ciang31 mun53 hn113 gid21 do33 ho53 ngai113 he33 ngi53 shib54 rhid21 ho53,,
DM203J2056_162.wav,一斤才四十九元而已價錢很實惠算便宜點好嗎,一斤正四十九箍忒等價數當實在較便宜兜好無,rhid21 gin33 zhang53 si53 shib54 giu31 kieu33 ted21 nen35 ga53 sii53 dong33 shid54 cai53 ka33 pien113 ngi113 deu33 ho31 mo113,,
DM203J2056_163.wav,他在路上撿到五十五元,佢在路項拈着五十五箍,gi113 to33 lu53 hong33 ngiam33 do31 ng31 shib54 ng31 kieu33,,
DM203J2056_164.wav,這西瓜多少錢三十八元,這西瓜幾多錢三十八箍,lia31 si33 gua33 gid21 do33 cien113 sam33 shib54 bad21 kieu33,,
DM203J2056_165.wav,你掛的是五十六號要先向你收掛號費兩百元,你掛个係五十六號愛先同你收掛號費六百箍,hn113 gua53 gai33 he53 ng31 shib54 liug21 ho53 oi33 sien33 tung113 hn113 shiu33 gua53 ho53 fui53 liug21 bag21 kieu33,,
DM203J2056_166.wav,請你到藥局領藥你的號碼是四十四號謝謝請慢走,請你去藥局領藥若个號碼係四十四號勞瀝請慢行,ciang31 hn113 ki53 rhog54 kiug54 liang33 rhog54 ngia33 gai33 ho53 ma33 he53 si53 shib54 si53 ho53 lo113 lad54 ciang31 man53 hang113,,
DM203J2056_167.wav,你是七十七號等一下叫到你的號碼再請你去櫃台辦理,你係七十七號等加喊着若號碼正請你去櫃台辦理,hn113 he53 cid21 shib54 cid21 ho53 den31 ga33 hem33 do31 ngia33 ho53 ma33 zhang33 ciang31 hn113 ki33 kui53 toi113 pan53 li33,,
DM203J2056_168.wav,這繩子多長六十七公尺這菜怎麼賣一把六十九元,這索幾長六十七公尺這菜仰脣賣一抓六十九箍,lia31 sog21 gid21 chong113 liug21 shib54 cid21 gung33 chag21 lia31 coi53 ngiong31 shun113 mai53 rhid21 za33 liug21 shib54 giu31 kieu33,,
DM203J2056_169.wav,檢查報告大約要等三十七分鐘請你先坐一下,檢查報告大約愛等三十七分鐘請你先坐一下,giam31 ca113 bo53 go53 tai53 rhog21 oi33 den31 sam33 shib54 cid21 fun33 zhung33 ciang31 hn113 sien33 co33 rhid21 ha53,,
DM203J2056_170.wav,司機先生我趕時間三十一分鐘到得了嗎,司機先生𠊎愛趕時間三十一分鐘會到無,sii33 gi33 sin33 sen33 ngai113 oi33 guan31 shi113 gien33 sam33 shib54 rhid21 fun33 zhung33 voi33 do53 mo113,,
DM203J2056_171.wav,該起床了快去洗臉刷牙還要多久再八分鐘,好䟘床咧遽遽去洗面鑪牙齒還愛幾久過八分鐘,ho31 hong53 cong113 le33 giag21 giag21 ki33 se31 mien53 lu53 nga113 chi31 han113 oi33 gid21 giu31 go53 bad21 fun33 zhung33,,
DM203J2056_172.wav,他這次買火車票花了九百元,佢這擺買火車票買撇九百箍,gi113 lia31 bai31 mai33 fo31 cha33 piau53 mai33 ped21 giu31 bag21 kieu33,,
DM203J2056_173.wav,這個多少錢這個四千八百元,這隻幾多錢這隻四千八百箍,lia31 zhag21 gid21 do33 cien113 lia31 zhag21 si53 cien33 bad21 bag21 kieu33,,
DM203J2056_174.wav,他去逛百貨公司刷卡買東西花了五萬元,佢去遶百貨公司刷卡買東西用撇五萬箍,gi113 ki33 lau33 bag21 fo53 gung33 sii33 sod21 ka31 mai33 dung33 si33 rhung53 ped21 ng31 van53 kieu33,,
DM203J2056_175.wav,桌上有兩個熱水瓶紙箱裡有四顆球,桌項有兩支暖罐紙箱裡肚有四粒球,zog21 hong33 rhiu33 liong31 gi33 non33 guan53 zhi31 siong35 di33 du31 rhiu33 si53 liab54 kiu113,,
DM203J2056_176.wav,從這裡走路去火車站要走六分鐘,對這項行路去火車頭愛行六分鐘,dui53 lia31 * hong33 liong35 hang113 lu53 ki33 fo31 cha33 teu113 oi33 hang113 liug21 fun33 zhung33,,
DM203J2056_177.wav,這本書總共有七百頁我算一下總共要兩百元,這本書總共有七百頁𠊎算一下總共愛兩百箍,lia31 bun31 shu33 zung31 kiung53 rhiu33 cid21 bag21 rhab54 ngai113 son53 rhid21 ha53 zung31 kiung53 oi33 liong31 bag21 kieu33,,
DM203J2056_178.wav,你幾歲了我今年三歲,你幾多歲咧𠊎今年三歲,hn113 gid21 do33 se53 le33 ngai113 gim33 ngien113 sam33 se53,,
DM203J2056_179.wav,這件衣服花了我八百元,這領衫買撇𠊎八百箍,lia31 liang33 sam33 mai33 ped21 ngai113 bad21 bag21 kieu33,,
DM203J2056_180.wav,老闆雞蛋一斤多少錢雞蛋一斤六十二元,頭家雞卵一斤幾多錢雞卵一斤六十二箍,teu113 ga33 gie33 lon31 rhid21 gin33 gid21 do33 cien113 gie33 lon31 rhid21 gin33 liug21 shib54 ngi53 kieu33,,
DM203J2056_181.wav,剩下這些都賣你四百元就好,伸這兜歸下賣你四百箍斯好,chun33 lia31 deu33 gui33 ha53 mai53 hn113 si53 bag21 kieu33 sii33 ho31,,
DM203J2056_182.wav,我聽說阿美抽到五千萬的大獎是真的還是假的,𠊎聽講阿美著著五千萬个大獎有影抑無影,ngai113 ten33 gong31 a33 mui33 chog54 do31 ng31 cien33 van53 gai33 tai53 ziong31 rhiu33 rhang31 rha33 mo113 rhang31,,
DM203J2056_183.wav,桌子很久沒擦灰塵很厚叫兩個人過去那邊幫忙,桌當久無捽塵灰當賁喊兩個人過去該片𢯭手,zog21 dong33 giu31 mo113 cud54 chin113 foi33 dong33 pun33 hem33 liong31 gai53 ngin113 go53 ki33 gai53 pien31 ten53 shiu31,,
DM203J2056_184.wav,請問你家有幾個人我家總共有六個人,請問若屋家有幾多人吾屋家總共有六個人,ciang31 mun53 ngia33 vug21 ka33 rhiu33 gid21 do33 ngin113 nga33 vug21 ka33 zung31 kiung53 rhiu33 liug21 gai53 ngin113,,
DM203J2056_185.wav,我今天遲到七分鐘被老師罵,𠊎今晡慢到七分鐘分先生罵,ngai113 gim33 bi35 man53 do53 cid21 fun33 zhung33 bun33 sin33 sen33 ma53,,
DM203J2056_186.wav,他請假三天被老闆扣薪,佢請假三日分頭家扣月給,gi113 ciang31 ga31 sam33 ngid21 bun33 teu113 ga33 kieu53 ngied54 gib21,,
DM203J2056_187.wav,請問到終點還有幾站還有八站就會到了,請問到終點還有幾多站還有八站斯會到咧,ciang31 mun53 do53 zhung33 diam31 han113 rhiu33 gid21 do33 zam53 han113 rhiu33 bad21 zam53 sii33 voi33 do53 le33,,
DM203J2056_188.wav,你兒子今年幾歲我兒子今年九歲好可愛喔,若倈今年幾多歲吾倈今年九歲還得人惜哦,ngia33 lai53 gim33 ngien113 gid21 do33 se53 nga33 lai53 gim33 ngien113 giu31 se53 han113 ded21 ngin113 siag21 o31,,
DM203J2056_189.wav,四斤龍眼不知道是太多還是太少,四斤牛眼毋知係忒多抑係忒少,si53 gin33 ngiu113 ngien31 m113 di33 he53 ted21 do33 rha33 he33 ted21 sheu31,,
DM203J2056_190.wav,老闆請了五個女孩來招攬生意,頭家請五個細妹來拉生理,teu113 ga33 ciang31 ng31 gai53 se53 moi53 loi113 lai33 sen33 li33,,
DM203J2056_191.wav,如果要掛號麻煩健保卡給我並繳兩百元,係愛掛號麻煩健保卡分𠊎還過繳兩百箍,he33 oi33 gua53 ho53 ma113 fan113 kien53 bo31 ka31 bun33 ngai113 han113 go53 giau31 liong31 bag21 kieu33,,
DM203J2056_192.wav,三餐飯後吃藥一天吃三次一次六顆,三餐食飽飯食藥一日食三擺一擺六粒,sam33 con33 shid54 bau31 pon53 shid54 rhog54 rhid21 ngid21 shid54 sam33 bai31 rhid21 bai31 liug21 liab54,,
DM203J2056_193.wav,這兩種藥不可以一起服用要間隔七小時才可以吃喔,這兩種藥毋好共下食愛間七點鐘正好食哦,lia31 liong31 zhung31 rhog54 m113 ho31 kiung53 ha53 shid54 oi33 gam53 cid21 diam31 zhung33 zhang33 ho31 shid54 o33,,
DM203J2056_194.wav,要注意喔這兩種眼藥水請間隔三小時再點,愛注意喔這兩種目藥水請間三點鐘正點,oi33 zhu53 rhi53 o31 lia31 liong31 zhung31 mug21 rhog54 shui31 ciang31 gam53 sam33 diam31 zhung33 zhang33 diam31,,
DM203J2056_195.wav,你要休幾天我要休八天因為舅舅要娶老婆,你愛尞幾久𠊎愛尞八日因為阿舅愛討餔娘,hn113 oi33 liau53 gid21 giu31 ngai113 oi33 liau53 bad21 ngid21 rhin33 vui53 a33 kiu33 oi33 to31 bu33 ngiong113,,
DM203J2056_196.wav,我們有九個人我們想要坐靠窗的位置,吾等有九個人吾等想愛坐偎窗門个位,nga33 nen35 rhiu33 giu31 gai53 ngin113 nga33 nen35 siong31 oi33 co33 va31 cung33 mun113 gai33 vui53,,
DM203J2056_197.wav,作文題目是我如果有四萬元想做什麼,作文題目係𠊎若係有四萬箍想愛做麼个,zog21 vun113 ti113 mug21 he53 ngai113 na33 he33 rhiu33 si53 van53 kieu33 siong31 oi33 zo53 ma31 gai33,,
DM203J2056_198.wav,夜市裡的牛仔褲一條只賣五百又好看又便宜,夜市肚个牛仔褲一領正賣五百又靚又便宜,rha53 shi53 du31 gai33 ngiu113 zii31 ku53 rhid21 liang33 zhang33 mai53 ng31 bag21 rhiu53 ziang33 rhiu53 pien113 ngi113,,
DM203J2056_199.wav,我這陣子咳不停你什麼時候注意到這個問題兩天前,𠊎恁久嗽無停你哪時注意着這個問題兩日前,ngai113 an31 giu31 cug54 mo113 tin113 hn113 ne53 shi113 zhu53 rhi53 do31 lia31 gai53 mun53 ti113 liong31 ngid21 cien113,,
DM203J2056_200.wav,檢查好了六天後再回診聽報告,檢查好咧六日後正轉來分先生看聽報告,giam31 ca113 ho31 le33 liug21 ngid21 heu53 zhang33 zhon31 loi113 bun33 sin33 sen33 kon53 ten33 bo53 go53,,
DM203K2001_001.wav,螢火蟲這幾年每到國曆四月中到五月初,火黏蟲這幾年見到國曆四月中到五月初,fo31 ngiam113 chung113 lia31 gi31 ngien113 gien53 do53 guad21 led54 si53 ngied54 zhung33 do53 ng31 ngied54 cu33,,
DM203K2001_002.wav,是油桐花開的季節,係油桐花開个季節,he53 rhiu113 tung113 fa33 koi33 gai33 gui53 zied21,,
DM203K2001_003.wav,同時又是我們中部螢火蟲最活耀的時候,同時又係𫣆等中部火黏蟲大出个時節,tung113 shi113 rhiu53 he53 en33 nen35 zhung33 pu53 fo31 ngiam113 chung113 tai53 chud21 gai33 shi113 zied21,,
DM203K2001_004.wav,苗栗臺中靠山的地方有很多生意人,苗栗臺中偎山个所在有當多生理人,miau113 lid54 toi113 zhung33 va31 san33 gai33 so31 cai53 rhiu33 dong33 do33 sen33 li33 ngin113,,
DM203K2001_005.wav,用白天賞桐花,用日時頭賞桐花,rhung53 ngid21 shi113 teu113 shong31 tung113 fa33,,
DM203K2001_006.wav,晚間探訪螢火蟲的活動來打廣告,暗晡頭探火黏蟲个活動來廣告,am53 bu33 teu113 tam31 fo31 ngiam113 chung113 gai33 fad54 tung53 loi113 gong31 go53,,
DM203K2001_007.wav,吸引來自臺灣各地的客人,餳來臺灣各地个人客,sia113 loi113 toi113 van113 gog21 ti53 gai33 ngin113 kag21,,
DM203K2001_008.wav,在這段時間中部地區的觀光景點天天都人擠人,在這段時間中部地區个觀光景點日日人尖人,to33 lia31 ton53 shi113 gien33 zhung33 pu53 ti53 ki33 gai33 guan33 gong33 gin31 diam31 ngid21 ngid21 ngin113 ziam33 ngin113,,
DM203K2001_009.wav,也把這些生意人的錢袋塞得滿滿的,也同這兜生理人个錢袋塞淰淰,rha33 tung113 lia31 deu33 sen33 li33 ngin113 gai33 cien113 toi53 ced21 nem33 nem33,,
DM203K2001_010.wav,油桐花開得滿山像下雪真的是很漂亮的風景,滿山个油桐花開都白蓬蓬正經係當靚个風景,man33 san33 gai33 rhiu113 tung113 fa33 koi33 do33 pag54 pung53 pung53 zhin53 gin33 he53 dong33 ziang33 gai33 fung33 gin31,,
DM203K2001_011.wav,黃昏過後整群的螢火蟲又會帶給客人不一樣的享受,暗昏了後歸陣个火黏蟲又會帶分人客無共樣个享受,am53 fun33 liau31 heu53 gui33 chin53 gai33 fo31 ngiam113 chung113 rhiu53 voi53 dai53 bun33 ngin113 kag21 mo113 kiung53 rhong53 gai33 hiong31 shiu53,,
DM203K2001_012.wav,因為這樣客人看花賞螢火蟲笑咪咪,因致恁泥人客看花賞火黏蟲笑咪咪,rhin33 zhi53 an31 ne113 ngin113 kag21 kon53 fa33 shong31 fo31 ngiam113 chung113 siau53 mi33 mi35,,在此處這詞後面要上揚
DM203K2001_013.wav,生意人算錢也算得笑嘻嘻,生理人算錢也算去牙哂哂,sen33 li33 ngin113 son53 cien113 rha33 son53 ki53 nga113 si33 si33,,
DM203K2001_014.wav,螢火蟲對我們這些鄉下小孩而言實在沒有什麼稀奇,火黏蟲對吾等這兜莊下細人來講實在無麼个稀奇,fo31 ngiam113 chung113 dui53 nga33 nen35 lia31 deu33 zong33 ha33 se53 ngin113 loi113 gong31 shid54 cai53 mo113 ma31 gai33 hi33 ki113,,
DM203K2001_015.wav,就像春天開花秋天落葉那麼自然,斯像春天開花秋天落葉恁自然,sii33 ciong53 chun33 tien33 koi33 fa33 ciu33 tien33 log54 rhab54 an31 cii53 rhen113,,
DM203K2001_016.wav,記得我還是小孩子的時候,記得𠊎做細人該下,gi53 ded21 ngai113 zo53 se53 ngin113 gai53 ha53,,
DM203K2001_017.wav,夏天吃完晚飯媽媽還在廚房整理收拾,熱天食飽夜阿姆還在灶下撿揫,ngied54 tien33 shid54 bau31 rha53 a33 me33 han113 coi33 zo53 ha33 giam31 ciu33,,
DM203K2001_018.wav,爺爺奶奶拿著葵扇在晒穀場乘涼聊天,阿爹阿奶擎核葵扇在禾埕坐涼打嘴鼓,a33 da33 a33 ne31 kia113 hed54 kui113 shen53 coi33 vo113 chang113 co33 liong113 da31 zhoi53 gu31,,
DM203K2001_019.wav,哥哥就會帶著我和弟弟捉螢火蟲玩,阿哥斯會帶緊𠊎同老弟捉火黏蟲搞,a33 go33 sii33 voi53 dai53 gin31 ngai113 tung113 lo31 te33 zog21 fo31 ngiam113 chung113 gau31,,
DM203K2001_020.wav,那時候的螢火蟲到處都是晒穀場上就看得到,該當時个火黏蟲滿哪都係禾埕項斯看得著,gai53 dong33 shi113 gai33 fo31 ngiam113 chung113 man33 ne53 do33 he53 vo113 chang113 hong33 sii33 kon53 ded21 do31,,
DM203K2001_021.wav,有時候還會飛進屋裡去在電燈下飛來飛去,成半下還會飛入屋家肚去在電火下飛來飛去,shang113 ban53 ha53 han113 voi33 bui33 ngib54 vug21 ka33 du31 ki53 to33 tien53 fo31 ha53 bui33 loi113 bui33 ki53,,
DM203K2001_022.wav,哥哥的老師曾說故事給他們聽,阿哥个先生識講古分厥等聽,a33 go33 gai33 sin33 sen33 shid21 gong31 gu31 bun33 gia33 nen35 ten33,,
DM203K2001_023.wav,說以前有一個小孩很想要讀書,講頭擺有一個細人當想愛讀書,gong31 teu113 bai31 rhiu33 rhid21 gai53 se53 ngin113 dong33 siong31 oi53 tug54 shu33,,
DM203K2001_024.wav,不過家裡很辛苦沒錢可以點油燈讓他看書,毋過屋家當匱無錢好點燈盞分佢看書,m113 go53 vug21 ka33 dong33 kuai113 mo113 cien113 ho31 diam31 den33 zan31 bun33 gi113 kon53 shu33,,
DM203K2001_025.wav,他就跑去捉很多螢火蟲裝在小的麻紗布袋裡,佢斯走去捉當多火黏蟲張在細麻紗布袋肚,gi113 sii33 zeu31 ki53 zog21 dong33 do33 fo31 ngiam113 chung113 zhong33 coi33 se53 ma113 sa33 bu53 toi53 du31,,
DM203K2001_026.wav,用螢火蟲的光來讀書後來他長大了很有成就,用火黏蟲个光來讀書臨尾佢大漢了斯當有成就,rhung53 fo31 ngiam113 chung113 gai33 gong33 loi113 tug54 shu33 lim113 mui33 gi113 tai53 hon53 le33 sii33 dong33 rhiu33 shin113 ciu53,,
DM203K2001_027.wav,哥哥也想要捉螢火蟲來當電燈,阿哥也想愛捉火黏蟲來做電火,a33 go33 rha33 siong31 oi33 zog21 fo31 ngiam113 chung113 loi113 zo53 tien53 fo31,,
DM203K2001_028.wav,就約我和弟弟一起去房子後面的菜園捉螢火蟲,斯湊𠊎同老弟共下去屋背个菜園捉,sii33 ceu53 ngai113 tung113 lo31 te33 kiung53 ha53 ki53 vug21 boi53 gai33 coi53 rhen113 zog21,,
DM203K2001_029.wav,房子後面黑漆漆的還有各種吱吱嘎嘎的蟲青蛙的叫聲,屋背暗摸胥疏還有真多吱吱嘎嘎个蟲𧊅噭聲,vug21 boi53 am53 mo33 si33 so33 han113 rhiu33 zhin33 do33 gi53 gi53 ga53 ga53 gai33 chung113 guai31 gieu53 shang33,,
DM203K2001_030.wav,很令人害怕我和弟弟抓著哥哥的上衣下襬,當得人驚𠊎同老弟揪核阿哥个衫尾,dong33 ded21 ngin113 giang33 ngai113 tung113 lo31 te33 kiu31 hed54 a33 go33 gai33 sam33 mui33,,
DM203K2001_031.wav,怕得連大氣都不敢喘一步一步硬撐到菜園,驚都毋敢敨大氣一步一步耐到菜園,giang33 do33 m113 gam31 teu31 tai53 ki53 rhid21 pu53 rhid21 pu53 ngai53 do33 coi53 rhen113,,
DM203K2001_032.wav,看到整片菜園全部是一閃一閃的螢火蟲,看著歸菜園做下係𥍉上𥍉下个火黏蟲,kon53 do31 gui33 coi53 rhen113 zo53 ha53 he53 ngiab21 shong33 ngiab21 ha33 gai33 fo31 ngiam113 chung113,,
DM203K2001_033.wav,比天上的星星還更多更漂亮,比天頂个星還較多還較靚,bi31 tien33 den31 gai33 sen33 han113 ka33 do33 han113 ka33 ziang33,,
DM203K2001_034.wav,我們高興得大聲叫高興的不得了,吾等歡喜都咻咻滾暢都奈毋得,nga33 nen35 fan33 hi31 do33 hiu53 hiu53 gun31 tiong53 do33 nai53 m113 ded21,,
DM203K2001_035.wav,我們捉到好幾十隻螢火蟲快跑回家要向媽媽炫耀一番,吾等捉著幾下十隻火黏蟲飆轉屋家愛同阿姆展寶,nga33 nen35 zog21 do31 gi31 ha53 shib54 zhag21 fo31 ngiam113 chung113 biau33 zhon31 vug21 ka33 oi33 tung113 a33 me33 dien31 bo31,,
DM203K2001_036.wav,沒想到媽媽馬上就叫我們把螢火蟲放掉,無想著阿姆一下斯喊吾等同火黏蟲放撇,mo113 siong31 do31 a33 me33 rhid21 ha53 sii33 hem33 nga33 nen35 tung113 fo31 ngiam113 chung113 biong53 ped21,,
DM203K2001_037.wav,哥哥不願意我和弟弟也捨不得,阿哥毋肯𠊎同老弟也毋盼得,a33 go33 m113 hen31 ngai113 tung113 lo31 te33 rha33 m113 pan53 ded21,,
DM203K2001_038.wav,想把整個油紙袋的螢火蟲放在房間裡,想同歸油紙絡个火黏蟲放在間肚,siong31 tung113 gui33 rhiu113 zhi31 log54 gai33 fo31 ngiam113 chung113 biong53 to33 gien33 du31,,
DM203K2001_039.wav,看是不是真的不用開電燈,看有影毋使點電火無,kon53 rhiu33 rhang31 m113 sii31 diam31 tien53 fo31 mo113,,
DM203K2001_040.wav,媽媽說不可以捉螢火蟲,阿姆講使毋得捉火黏蟲,a33 me33 gong31 sii31 m113 ded21 zog21 fo31 ngiam113 chung113,,
DM203K2001_041.wav,快快把螢火蟲放掉啦,遽遽同火黏蟲放撇啦,giag21 giag21 tung113 fo31 ngiam113 chung113 biong53 ped21 la31,,
DM203K2001_042.wav,不然的話你們今天晚上睡覺就會尿床喔,若無若等暗夜睡目斯會拉尿哦,na33 mo113 ngia33 nen35 am53 rha53 shoi53 mug21 sii33 voi33 lai113 ngiau53 o33,,
DM203K2001_043.wav,我們聽到怕尿床被人笑,吾等聽著驚拉尿分人笑,nga33 nen35 ten33 do31 giang33 lai113 ngiau53 bun33 ngin113 siau53,,
DM203K2001_044.wav,就快快跑去晒穀場把螢火蟲放掉,斯遽遽走去禾埕同火黏蟲放撇,sii33 giag21 giag21 zeu31 ki53 vo113 chang113 tung113 fo31 ngiam113 chung113 biong53 ped21,,
DM203K2001_045.wav,看著一隻一隻螢火蟲閃啊閃的,看核一隻一隻火黏蟲𥍉啊𥍉,kon53 hed54 rhid21 zhag21 rhid21 zhag21 fo31 ngiam113 chung113 ngiab21 a33 ngiab21,,
DM203K2001_046.wav,從油紙袋裡慢慢飛出來飛向漆黑的圍牆後面去,對油紙絡肚慢慢飛出來飛對暗暗个圍牆背去,dui53 rhiu113 zhi31 log54 du31 man53 man53 bui33 chud21 loi113 bui33 dui53 am53 am53 gai33 vui113 ciong113 boi53 ki53,,發音者zhi31紙，讀錯zhi113
DM203K2001_047.wav,第二天一大早我們三個全部沒尿床,第二日打早吾等三個做下無拉尿,ti53 ngi53 ngid21 da31 zo31 nga33 nen35 sam33 gai53 zo53 ha53 mo113 lai113 ngiau53,,
DM203K2001_048.wav,從那次開始我們也不曾再去捉螢火蟲來玩了,對該擺起勢吾等也毋識過捉火黏蟲來搞了,dui53 gai53 bai31 ki31 shi53 nga33 nen35 rha33 m113 shid21 go53 zog21 fo31 ngiam113 chung113 loi113 gau31 le33,,
DM203K2001_049.wav,現在回想起來實在要稱讚媽媽的智慧,這下愐起來實在愛阿腦阿姆个智慧,lia31 ha53 men31 ki31 loi113 shid54 cai53 oi33 o33 no31 a33 me33 gai33 zhi53 fui53,,
DM203K2001_050.wav,要不是她騙我們說捉螢火蟲會尿床,若無佢騙吾等講捉火黏蟲會拉尿,na33 mo113 gi113 pien53 nga33 nen35 gong31 zog21 fo31 ngiam113 chung113 voi53 lai113 ngiau53,,
DM203K2001_051.wav,那時候不知道會被我們弄死多少的螢火蟲呢,該當時毋知會分吾這兜損撇幾多火黏蟲嚟,gai53 dong33 shi113 m113 di33 voi53 fun33 nga33 lia31 deu33 sun31 ped21 gid21 do33 fo31 ngiam113 chung113 le31,,
DM203K2001_052.wav,奶奶的鑰匙在我還是小孩子的時候,阿奶个鎖匙在𠊎做細人个時節,a33 ne31 gai33 so31 shi113 to33 ngai113 zo53 se53 ngin113 gai33 shi113 zied21,,
DM203K2001_053.wav,奶奶的褲腰上總是繫著一支黃銅色的鑰匙,阿奶个褲頭總係結一支黃銅色个鎖匙,a33 ne31 gai33 ku53 teu113 zung31 he53 gied21 rhid21 gi33 vong113 tung113 sed21 gai33 so31 shi113,,
DM203K2001_054.wav,每次遠遠聽到賣雜貨的貨車來了,逐擺遠遠聽著賣雜細个車來了,dag21 bai31 rhen31 rhen31 ten33 do31 mai53 cab54 ce53 gai33 cha33 loi113 le33,,
DM203K2001_055.wav,我就會三步當兩步走趕快到廚房找奶奶,𠊎斯會三步做兩步行趕緊去灶下尋阿奶,ngai113 sii33 voi33 sam33 pu53 zo53 liong31 pu53 hang113 guan31 gin31 ki53 zo53 ha33 cim113 a33 ne31,,
DM203K2001_056.wav,奶奶在廚房煮飯非常忙,阿奶在灶下煮食當無閒,a33 ne31 to33 zo53 ha33 zhu31 shid54 dong33 mo113 han113,,
DM203K2001_057.wav,我看到奶奶把草結塞進爐灶裡,𠊎看著阿奶同草結窿入灶空肚,ngai113 kon53 do31 a33 ne31 tung113 co31 gied21 lung113 ngib54 zo53 kung33 du31,,
DM203K2001_058.wav,爐灶的火猛烈鍋子裡正熱著,灶空火真猛鑊頭𤊶𤊶,zo53 kung33 fo31 zhin33 mang31 vog54 teu113 lad21 lad21,,
DM203K2001_059.wav,奶奶臉紅紅的整個廚房香氣四溢,阿奶面紅紅歸間灶下香馞馞,a33 ne31 mien53 fung113 fung113 gui33 gien33 zo53 ha33 hiong33 pud21 pud21,,
DM203K2001_060.wav,我跟奶奶說奶奶快一點快一點,𠊎同阿奶講阿奶遽遽啦,ngai113 tung113 a33 ne31 gong31 a33 ne31 giag21 giag21 la31,,
DM203K2001_061.wav,賣雜貨的老闆來了在大晒穀場等了,賣雜細个頭家來了在大禾埕等哦,mai53 cab54 ce53 gai33 teu113 ga33 loi113 le33 to33 tai53 vo113 chang113 den31 o33,,
DM203K2001_062.wav,大伯母和四叔婆也在那裡買雜貨很熱鬧呢,大伯姆同四叔婆乜在該買當鬧熱呢,tai53 bag21 me33 tung113 si53 shug21 po113 me53 coi33 gai53 mai33 dong33 nau53 ngied54 ne31,,
DM203K2001_063.wav,你要去看嗎今天還有賣奶奶最愛吃的醃芭樂喔,妳愛去看無今晡日還有賣阿奶盡愛食个滷朳哦,hn113 oi33 ki53 kon53 mo113 gim33 bi33 ngid21 han113 rhiu33 mai53 a33 ne31 cin53 oi33 shid54 gai33 lu33 bad54 o33,,
DM203K2001_064.wav,快一點啦等一下老闆就會跑掉了,遽遽啦等下頭家斯會走撇了,giag21 giag21 la31 den31 ha53 teu113 ga33 sii33 voi33 zeu31 ped21 le33,,
DM203K2001_065.wav,奶奶笑咪咪的跟我說聽到了,阿奶笑瞇瞇同𠊎講聽著了,a33 ne31 siau53 mi33 mi33 tung113 ngai113 gong31 ten33 do31 le33,,疊字詞在此處音檔及音標都沒錯
DM203K2001_066.wav,你看你口水一直滴個不停囉不用那麼急,你看若口涎水溚溚跌哩*喲毋使恁趕緊,hn113 kon53 ngia33 heu31 lan33 shui31 dab54 dab54 died21 li33*io33 lio33 m113 sii31 an31 guan31 gin31,,
DM203K2001_067.wav,等我把福菜湯煮好才去拿錢,等𠊎同覆菜湯煮好正去拿錢,den31 ngai113 tung113 pug21 coi53 tong33 zhu31 ho31 zhang33 ki53 na33 cien113,,
